Report generated on: 09-09-2022 23:18:25
"API","","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.4006-8-CHL-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.462328349868814","12.716419209859447","11.93738469968777","12.828721470397676","14.15249","13.719484","14.477614","15.067519","16.722431","18.931951","19.936412","20.56143","22.373548","24.545774","26.352851","29.075991","31.20698","33.390356","34.12383","35.191918","33.306442","32.151252","32.711639","33.552109","35.845875","38.272359","39.254732","50.239758","52.631934","49.221129","45.467001","46.919878","46.889243","47.901049","46.603237","47.203431","49.529426","49.852074","50.887731","51.227665"
"","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-CHN-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1596.69638631","1587.190303195","1671.101704097","1785.801618532","1948.070593329","2066.962675133","2139.77531038","2259.80811238","2405.653731514","2413.191859479","2417.241264382","2460.412875579","2541.080384708","2730.930852358","2916.39147434","3140.322857361","3240.418927252","3143.568283036","3132.091526409","3248.272869507","3482.708683778","3615.319298673","3857.315271143","4469.340962115","5397.860863322","6120.077564126","6750.666894778","7057.568452367","7505.110562847","8204.136739711","9003.659583588","9892.523226965","10478.960468891","10732.002366681","10654.275247466","10427.086484114","10261.596587956","10414.766207728","10608.600386434","10773.247522058"
"INTL.4002-8-CHN-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1309.9852535267282","1312.709602694507","1407.8347110071793","1510.4812142752014","1669.3227115090526","1765.0544970695028","1816.2182902871814","1916.6404100530374","2046.9364151773088","2035.3524066959017","2052.050936279214","2065.188662454863","2134.521878022461","2271.895935878186","2437.5864465518284","2628.4710878178394","2718.59076803749","2561.5766014158307","2551.4113990737337","2628.0384060920946","2789.6775480820984","2903.3036075161144","3105.4730791449088","3688.9444330151505","4472.9942969292","5139.34467795772","5712.141004523539","6136.00899017521","6358.993115216044","6923.858506472719","7691.6906772670445","8478.708671392978","8970.681630361134","9113.558191061687","8939.781469504338","8646.270696038036","8426.841287831909","8456.530941655375","8546.287449820698","8652.419201675779"
"INTL.4010-8-CHN-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.839452783","27.4807005","23.26699309","26.320404257","26.74788182","27.908178063","29.557020093","30.167702327","30.717316337","30.839452783","30.190328103","31.224213124","31.558506686","33.03491648","34.805027788","35.851769543","39.828159215","42.99168162","44.680127335","48.234463415","50.031135696","54.015691157","58.842191998","63.3965291","74.866566393","91.732886168","110.525890254","138.059462192","151.117447631","173.278233238","208.939515111","256.348872054","281.319405614","319.365546727","354.690050448","373.591538352","405.480667677","467.168069473","548.698591813","600.276259436"
"INTL.4006-8-CHN-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","255.87168","247","240","249","252","274","294","313","328","347","335","364","375","426","444","476","482","539","536","572","643","658","693","717","850","889","928","783.5","995","1107","1103.0293912097045","1157.4656835180072","1226.9594329158856","1299.078628892797","1359.8037275138402","1407.2242497243521","1429.27463244669","1491.0671966","1513.6143448","1520.5520609460025"
"","Colombia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-COL-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.776157788","36.664233466","36.996154552","37.508295222","40.673898405","41.335262269","41.786472429","41.741466211","43.302720807","45.545017981","45.64321413","45.627835323","49.94907226","51.46905755","51.650999973","49.859156542","50.028284209","54.919082526","54.493185478","49.087333481","49.326557993","49.305265071","48.644347855","47.68506091","47.774658007","47.331514297","49.335075092","48.877657404","46.742661536","51.367881395","50.91967204","58.775110568","63.822093945","68.159642685","75.735832204","75.285248861","78.012255536","70.05042621","75.94596771","81.00687359"
"INTL.4002-8-COL-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.230231670847383","8.335924806868347","8.14151660818591","8.381999993858804","8.61132361927881","9.666493361331955","10.051912361405218","10.832990110109042","10.230805416136711","11.22373430829836","11.797360778057648","10.853315908434691","11.73900793570502","12.520656971806902","11.963630830382549","11.943329293368505","10.374752139776362","11.10055388105238","11.677210508997575","9.950440299214716","9.399168424515485","9.375659945453606","8.625423596908448","8.773741416902372","6.074405599158151","5.771118246043168","5.218164812159081","5.380036457703163","2.5679955402999637","5.535561428760091","2.7094922198383666","5.301267871375739","4.356721463323645","6.293965787345302","11.580187099415232","11.12143404949898","11.984862879916074","7.681120603569871","10.178125329600666","12.665710224940682"
"INTL.4010-8-COL-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.303132","6.748808","6.748808","6.494136","9.104524","9.168192","9.168192","6.900550067","7.196287927","7.196287927","7.442736143","7.639894717","7.432634231","7.738474003","8.00710256","7.919859891","8.250746195","10.391762613","10.896555102","9.016638247","9.9217834","10.600642264","10.722488727","10.600642264","11.070621477","11.610227241","12.567592306","13.124604708","13.054978157","15.126368025","15.805226889","15.387467588","17.563297281","18.625102171","20.417985838","20.035039812","18.977279656","18.493556606","19.95179338","20.662232365"
"INTL.4006-8-COL-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.242794117309558","21.57950065945775","22.105829943905903","22.632159228063752","22.958050785259395","22.500576907311835","22.566368067687794","24.007926033780397","25.875627464300702","27.124995745680838","26.403117208687302","27.134624697139895","30.77743009376758","31.209926575590345","31.680266582322115","29.995967357980117","31.402785874181593","33.42676603215349","31.91941986672892","30.120254934317273","30.0056061683919","29.328962861718306","29.296435530942137","28.310677228859088","30.629630930870665","29.95016880948175","31.549317974131817","30.37301623820043","31.119687838698358","30.705951940843494","32.404952930806424","38.08637510905808","41.902075200267795","43.240574727015876","43.73765926672604","44.128775","47.050113","43.875749","45.816049","47.678931"
"","Comoros","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-COM-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04142","0.04134","0.04134","0.04134","0.04204","0.03554","0.03775","0.05033","0.05347","0.05349","0.07","0.06686","0.06749","0.0675","0.07069","0.08324","0.08346","0.08346","0.08661","0.08661","0.09636","0.09954","0.1","0.1","0.1","0.1","0.1","0.12101908","0.1","0.2","0.1","0.15132232","0.154672246","0.191959712","0.170729892","0.185697","0.218082","0.277500278","0.301926504","0.325644324"
"INTL.4002-8-COM-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-COM-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4006-8-COM-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04142","0.04134","0.04134","0.04134","0.04204","0.03554","0.03775","0.05033","0.05347","0.05349","0.07","0.06686","0.06749","0.0675","0.07069","0.08324","0.08346","0.08346","0.08661","0.08661","0.09636","0.09954","0.1","0.1","0.1","0.1","0.1","0.12101908035681262","0.1","0.2","0.1","0.1513223202843844","0.15467224560879422","0.19195971179336765","0.17072989242911174","0.185697","0.218082","0.277500278","0.301926504","0.325644324"
"","Congo-Brazzaville","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-COG-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.720720132","0.833330198","0.733330198","0.638885231","0.638885231","0.91110066","0.822220132","1.01110066","0.8","0.9","1","0.9","0.9","0.8","0.8","0.7","0.7","0.7","0.8","0.6","0.6","0.8","0.7","0.9","1","1.335411188","1.553116783","1.955736453","2.125851164","2.739732749","4.324436711","4.436032444","4.372138398","5.72550493","5.473082996","5.372823856","5.161164532","4.7662881","4.4339781","4.523455894"
"INTL.4002-8-COG-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-COG-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.022220132","0.033330198","0.033330198","0.038885231","0.038885231","0.11110066","0.022220132","0.11110066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.235411188","0.353116783","0.568910372","0.725851164","1.039732749","1.824436711","2.25602389","2.293297328","3.236903842","2.942639856","2.942639856","2.746465532","2.7268481","2.7268481","2.746846814"
"INTL.4006-8-COG-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6985","0.8","0.7","0.6","0.6","0.8","0.8","0.9","0.8","0.9","1","0.9","0.9","0.8","0.8","0.7","0.7","0.7","0.8","0.6","0.6","0.8","0.7","0.9","1","1.1","1.2","1.3868260807539425","1.4","1.7","2.5","2.1800085543824506","2.0788410699078343","2.4886010877776084","2.530443140316962","2.430184","2.414699","2.03944","1.70713","1.77660908"
"","Congo-Kinshasa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-COD-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.336347568","3.531812552","3.593683177","3.572580699","3.347935228","3.282425434","3.783978727","3.394459823","4.103300561","3.914568493","3.620202459","3.2","3.7","3.9","2.9","3","3.2","3.1","2.9","2.5","2.1","1.400393101","1.204547164","1.202281303","1.706499441","1.723049485","1.719635243","1.778880395","1.685601163","1.724303856","2.43654791","2.808811775","2.708148388","3.996943744","5.419329431","3.171634163","2.401204718","2.615946401","2.641757936","2.652749559"
